date_id,shop_id,item_id,item_price,date_block_num,item_cnt_day
726,50,20949,5,23,6
208,7,1833,1199,7,1
56,38,13572,399,3,1
631,31,19539,199,20,1
995,2,9355,349,32,1
748,26,2416,699,25,1
361,29,7203,199,11,1
375,28,4870,799,12,2
21,44,2749,1199,1,1
50,28,17822,349,2,4
368,27,1002,69,12,1
268,42,17824,149,8,1
84,51,11028,370,4,1
576,25,7894,1490,19,1
85,57,19785,299,2,1
111,57,3540,349,4,1
749,27,20949,5,24,9
1031,34,5825,249,33,1
241,57,1645,949,8,1
728,38,6308,299,23,1
76,57,3993,299,3,1
145,31,8095,499,5,1
391,42,20380,1999,12,1
242,25,6699,599,9,1
146,54,21565,349,5,1
25,4,18549,149,2,1
422,30,4353,1999,13,1
10,13,7364,246,0,1
665,31,6085,2199,22,1
905,31,7075,1699,29,1
269,24,11305,499,10,1
420,27,9845,399,15,1
907,27,971,349,30,1
302,57,1921,249,11,1
145,59,10985,399,6,1
176,25,3328,1999,7,1
269,15,3329,2499,8,3
1027,15,5242,1499,33,1
141,28,15044,699,4,6
326,22,5236,1999,10,1
816,27,496,4600,28,1
906,39,19441,1598,29,1
237,47,4723,299.5,9,1
637,31,17624,299,22,1
935,31,4084,499,31,1
179,38,6498,699,6,1
786,38,13880,199,27,1
444,39,13028,199,15,1
697,47,2284,2899,22,1
447,18,11305,499,14,1
656,31,2416,449,21,1
85,19,17184,149,4,1
689,59,13520,946.87,22,1
87,6,7198,699,3,1
738,18,2760,399,24,1
83,16,21996,224.5,2,1
512,5,7003,489,17,1
85,59,11653,149,4,1
814,12,17764,299,26,1
848,18,13491,15490,27,1
416,43,2446,719.52,13,1
292,30,1855,1199,10,1
508,19,6474,228.08,16,1
76,15,21871,349,2,1
175,50,14433,299,5,1
721,50,2866,849,23,1
483,37,6740,499,16,1
632,54,21420,399,22,1
179,21,2560,399,5,1
444,25,7980,699,15,2
814,29,13374,299,26,1
484,45,16060,999,15,1
788,49,20654,1899,25,1
941,47,6507,749,31,1
689,54,20532,2599,22,1
872,31,18033,299,29,1
83,18,21376,389,3,4
664,5,4240,499.5,22,1
419,54,5328,299,13,1
241,21,2073,2699,7,1
56,54,12483,199,1,1
271,56,2946,599,8,1
634,26,5637,2390,20,1
25,31,10921,199,1,1
170,54,5975,299,5,1
364,5,3337,1699,11,1
971,48,5240,399.5,31,1
145,31,11483,100,6,1
139,28,13881,549,5,1
89,23,2960,149,2,1
602,51,12394,75,21,1
759,18,10451,99,24,1
231,31,4332,449,7,1
733,4,4351,399,24,1
300,3,4353,1899,10,1
781,37,9871,99,26,1
719,54,9358,599,23,1
327,46,6717,299,11,1
13,56,2833,599,1,1
170,54,13345,25,6,1
999,21,10480,199,33,1
993,42,16657,99,33,1
568,53,4678,299,18,1
628,15,4728,199,20,1
238,6,17070,349,9,1
147,27,15649,149,6,1
633,59,3340,1499,20,7
784,28,9794,699,25,1
755,39,6368,399,25,1
627,21,7856,799,21,1
536,4,961,549,18,1
242,31,12991,198,8,1
454,28,15521,599,15,1
323,31,7206,199,11,1
1029,42,3445,999,33,1
734,31,12362,399,24,2
445,53,12135,299,15,1
696,54,6689,1499,23,1
512,31,18832,199,17,1
386,26,17521,349,13,1
477,21,4355,1999,16,1
967,12,14259,99,33,1
748,28,9995,749,25,1
82,38,6002,349,3,1
742,38,10445,399,25,1
85,26,13572,398.5,2,1
6,28,18473,199,0,1
5,0,7856,635,0,1
880,28,10887,229,30,1
52,26,15701,399,2,1
83,31,17324,249,4,1
354,28,7670,399,11,1
87,25,20249,299,2,1
25,31,17480,199,2,1
607,28,7807,2999,20,2
145,15,17200,599,6,1
364,27,10254,48,11,1
53,28,8314,399,2,1
117,58,5822,1049,5,1
142,22,12858,399,5,1
603,28,4872,899,19,4
302,18,1829,1199,9,1
441,26,9863,629,14,1
668,37,1233,1249,23,1
57,14,3697,2699,2,3
3,19,3019,799,0,1
233,28,2809,1999,8,2
201,24,22026,399,7,1
440,29,21864,349,15,1
211,4,2848,99,8,1
242,5,12811,349,7,1
14,6,6779,799,0,1
82,29,16581,399,2,1
448,56,7736,299,16,1
845,38,15477,549,27,1
690,48,13443,22990,23,2
474,52,3734,2599,16,1
846,26,22118,99,28,1
10,0,10106,242,0,1
12,1,18842,200,1,1
573,25,16960,199,18,1
177,6,6466,699,6,2
235,50,3367,599.5,8,1
143,25,13510,2690,4,1
451,35,6675,22990,14,1
24,29,7448,299,2,1
328,31,19602,149,10,1
690,6,14117,399,23,1
268,42,3535,999,10,1
668,27,8218,249,23,1
939,49,18481,199,32,1
271,58,8778,149,10,1
301,30,22046,799,11,1
760,6,16220,1999,26,1
237,35,2915,2999,9,1
209,6,3994,299,8,1
268,19,9781,399,10,1
665,21,20294,1999,23,1
378,37,6497,587.75,13,1
378,27,20608,1299,13,1
726,28,15456,649,23,1
50,29,16466,149,2,1
109,25,6286,299,3,1
841,15,4837,398,27,1
1000,31,8366,549,32,1
785,39,1377,716.74,26,1
544,46,9985,399,18,1
119,50,20237,299,5,1
573,54,7961,2490,18,1
658,27,16156,899,22,1
361,4,7206,199,11,1
421,12,9054,499,15,1
448,31,19654,299,14,1
354,27,1856,1699,11,4
417,51,15836,77,13,1
51,42,3851,899,2,1
5,0,20948,734,0,2
327,25,14788,149,10,1
441,29,3425,599,15,1
88,58,21871,349,2,1
77,18,2436,1199,2,1
206,27,2341,449,6,1
81,54,9188,249,2,1
293,47,7096,799,10,1
476,44,8415,349,16,1
781,41,20055,399,26,1
268,54,15578,1699,9,1
239,27,15044,699,9,1
695,54,14307,749,23,1
781,53,6457,349.5,26,1
872,31,6675,23491,29,1
788,18,12954,199,27,1
242,21,16492,149,7,1
116,54,8483,249,3,1
628,27,18794,399,21,1
727,21,10638,1000,23,1
417,31,1856,2499,14,2
732,58,16184,349,24,1
89,58,1871,299,4,1
242,26,1905,249,9,1
451,31,1729,299,16,1
357,27,17664,599,11,1
816,55,910,188,28,1
940,7,17302,99,30,1
693,54,3341,2599,22,1
717,2,7963,5998,23,1
758,2,14668,399,25,1
543,31,13071,599,19,1
87,45,987,149,3,1
83,7,11391,899,3,1
79,31,7455,299,3,1
932,14,10292,169,30,1
603,54,14128,699,21,4
602,18,16994,299,20,1
111,12,12658,549,3,1
76,15,6740,499,2,1
149,45,8009,299,5,1
19,31,5378,2990,0,1
28,0,839,1360,0,1
139,7,6708,419,4,1
18,31,12085,199,1,1
234,58,7941,13990,8,1
86,22,17811,149,2,1
637,19,13159,139.3,21,1
80,3,7501,449,2,1
756,54,18696,299,24,1
568,35,4431,299,18,1
631,19,6687,399,21,1
82,22,8568,250,3,1
50,27,7856,799,2,2
360,25,5287,1099,11,1
725,27,18685,199,23,1
170,35,7738,199,6,1
380,57,5823,2599,13,1
879,42,10421,799,30,1
574,58,13828,399,18,1
3,54,16311,1149,0,1
758,54,12075,149,26,1
961,19,971,349,32,1
842,31,10453,449,27,2
421,28,14229,99,14,1
603,54,13159,199,20,1
147,30,12547,199,6,1
361,46,1407,1136.625,11,4
368,10,6072,734,12,1
503,6,20949,5,17,7
389,44,5663,2599,13,1
144,53,6954,449,4,2
143,10,12183,279,5,1
656,47,20784,1099,21,1
596,56,9864,149,20,1
21,23,3870,649,1,1
572,28,3822,399,18,1
568,42,57,299,18,1
26,31,7893,1890,2,1
477,42,8137,58,15,1
331,43,11813,2699,11,1
28,15,14549,149,0,1
746,28,9355,349,24,1
76,35,17184,149,3,1
53,5,14517,199,1,1
328,28,17785,149,11,1
453,5,5672,3190,16,1
82,22,6495,699,2,1
269,52,4779,299,8,1
1,53,1013,299,0,1
929,59,11160,699,30,1
668,55,8511,188,22,1
328,15,12318,149,11,1
725,51,13443,25935,23,1
327,12,21964,1199,11,2
734,15,15404,1689,24,1
607,31,8093,1399,21,1
940,22,10191,249,30,1
361,55,4912,199,11,1
509,25,14845,229,17,1
174,15,3183,599,6,2
844,42,21366,1599,27,1
814,38,19043,229,28,1
88,5,32,349,2,1
268,55,838,25,9,1
209,6,7737,199,6,1
999,31,20271,169,33,1
598,25,19337,350,19,1
264,30,6717,299,8,1
565,31,17307,224.34,19,1
848,25,5243,599,29,1
962,12,1555,599,32,1
324,43,19042,149,11,1
355,2,22046,799,11,1
390,46,2678,999,12,1
205,51,17539,235,6,1
114,54,12443,349,5,3
17,29,8396,149,0,1
936,22,3688,2299,30,1
395,7,7430,349,13,1
378,41,5945,299,13,1
447,53,6498,699,14,1
388,57,20641,2899,12,1
544,44,1512,2599,17,1
178,19,19643,399,5,1
631,19,6503,1499,21,2
392,6,13048,399,12,1
199,7,2798,199,7,1
814,31,13880,199,27,1
241,25,16937,299,9,1
30,6,3432,539,1,2
86,18,16152,559,3,1
999,14,4102,349,33,1
930,18,19789,199,30,1
241,16,4181,1090,9,5
750,54,2269,599,25,1
598,4,1306,299,19,1
719,37,19665,199,23,1
445,58,8400,399,15,1
264,27,11126,149,9,1
541,29,4962,599,17,1
819,26,6185,499,27,1
240,28,1478,2599,9,1
572,10,21703,268,20,1
180,43,12788,199,5,1
512,30,4806,49,17,4
606,3,5657,3816,21,1
53,26,8315,399,2,1
690,30,19794,299,23,1
292,58,2445,599,9,1
57,52,18603,199,2,1
238,7,7979,699,9,2
175,57,18282,199,7,1
377,6,3535,999,12,1
172,18,3927,799,5,1
362,7,5671,2690,11,1
503,21,4728,199.5,16,1
111,28,15012,249,3,1
204,57,14109,249,7,1
807,15,13702,899,27,1
605,18,18476,199,19,1
30,0,2929,137,1,1
665,33,5550,299,22,1
510,41,11968,149,17,1
602,25,16169,299,21,1
119,57,21440,399,4,2
753,25,1534,1299,24,1
376,54,6801,3799,12,1
758,42,9792,399,24,1
87,32,7070,599,2,2
743,5,20949,5,24,1
606,51,2808,710.3,21,1
453,58,16287,199,15,3
28,5,11232,499,1,1
909,21,20285,479,30,1
292,25,7097,1799,10,1
27,29,11580,149,2,1
742,55,2418,449,24,2
19,54,11391,898.5,0,1
478,31,17254,199,16,1
998,37,5660,1690,32,1
728,40,15278,1099,23,1
76,54,18978,149,3,1
483,31,1501,2999,17,1
209,47,14247,199,7,1
416,57,18424,199,14,1
932,53,6503,1999,31,1
908,56,1469,1199,31,1
392,25,5277,399.5,12,1
569,37,16790,2199,19,1
237,14,7096,799,9,1
360,47,10012,149,11,1
483,46,17785,149,16,1
962,14,5669,3590,31,1
4,15,3427,799,0,1
815,57,12709,399,26,1
148,27,16450,149,6,1
627,57,19578,399,20,1
747,16,15045,699,25,1
237,57,11191,149,8,1
26,31,1921,249,2,1
759,22,839,3300,26,1
17,53,10451,499,1,-1
1,44,13153,249,0,1
377,31,14447,399,13,1
2,27,9000,5749.81,0,1
964,46,13339,359,32,1
728,31,4336,2899,23,1
300,27,20657,799,10,1
573,16,13451,14490,20,1
369,16,7455,299,12,1
22,29,6466,699,1,1
240,24,1516,299,9,1
361,38,1855,799,11,2
55,14,2972,599,1,1
383,52,16014,299,12,1
875,38,6503,999,29,1
879,21,15480,599,28,1
760,14,3236,2899,26,1
603,52,7780,699,21,1
662,31,4186,2090,21,1
267,16,3326,799,8,1
55,28,8539,349,1,1
636,47,7808,2599,22,1
112,50,17300,199,4,1
688,14,16182,1449,22,1
14,56,4885,899,1,1
873,59,4678,349,29,1
811,6,14787,149,26,1
202,28,7485,449,7,1
83,59,5272,299,3,3
1026,25,16169,299,33,3
843,42,21656,449,28,1
392,46,6497,587.75,13,1
740,24,4181,1190,24,3
515,28,13881,599,17,1
297,7,13439,13990,10,1
211,31,12180,999,8,1
77,54,10057,399,3,5
177,57,4366,449,5,1
938,53,15495,399,31,1
15,8,19070,149,1,1
421,28,1937,599,15,1
698,38,13443,23990,23,2
178,25,1315,449,7,1
484,13,21404,237,15,1
149,22,13350,30,4,4
379,12,20374,1199,12,1
696,43,1905,249,23,1
262,44,3736,5999,8,1
149,46,1470,699,6,1
110,59,2854,449,4,1
934,19,18882,79,31,1
119,42,15527,349,4,1
7,28,18701,199,0,1
660,38,17659,2999,21,1
848,25,4641,299,28,1
139,15,12651,349,5,1
139,31,19536,399,5,1
366,41,1398,599,12,1
53,51,13344,13,2,2
15,18,15823,599,1,1
375,28,4125,299,12,1
324,30,19067,539,11,1
938,12,11370,822.5,32,4
180,38,7976,1199,7,1
847,27,18026,299,29,1
930,37,11060,229,31,1
637,54,10340,149,22,1
25,24,14408,149,0,1
692,52,15705,629,22,1
868,28,5246,1499,29,1
692,31,21798,899,23,1
636,31,11302,1799,22,1
423,45,3851,899,15,1
663,28,18476,199,21,1
759,42,11811,1199,24,1
242,51,20949,3,9,2
24,31,17880,499,2,1
693,28,15118,179,23,1
323,57,7206,199,11,1
571,51,14226,167,18,1
809,58,19161,399,26,1
875,46,13557,2499,30,1
383,31,15520,339,13,1
728,7,4904,399,23,1
481,27,9532,399,17,1
504,15,4178,1431,16,2
567,16,5620,590,19,1
603,52,19068,149,19,1
933,52,18322,199,31,1
505,24,7837,2999,16,1
632,19,3334,599,22,1
384,31,14175,599,12,1
393,57,10706,1699,14,1
14,37,18630,399,1,1
302,25,2463,58,10,1
873,18,1865,1499,29,1
635,45,3197,149,22,1
86,57,4248,1999,3,1
446,19,6466,699,15,1
357,21,1286,999,11,1
144,7,16950,149,6,1
872,42,16556,99,29,1
565,25,2584,299,18,1
603,50,7851,399,19,1
331,31,7198,699,10,1
147,54,18750,349,6,1
725,24,5669,3590,23,1
172,59,18450,199,5,1
266,25,18634,499,9,1
536,50,4181,1049,17,1
115,57,16397,349,5,1
574,42,8058,500,20,1
84,6,5359,299,3,1
969,42,6710,599,32,1
117,45,7856,799,4,1
963,25,9250,1300,31,1
910,19,12081,399,29,1
576,37,20387,1999,18,1
179,25,21440,198.95,6,2
755,55,6948,549,25,3
760,15,33,199,24,1
76,30,5587,199,2,1
51,35,10171,141,2,1
302,26,2831,1799,10,1
58,28,12172,499,2,1
1027,5,8779,169,33,1
757,2,7206,199,26,1
656,46,20949,5,21,2
206,28,15070,299,8,1
301,58,10331,149,11,1
811,31,4181,1190,26,1
176,19,19607,100,5,1
452,42,9148,149,15,1
964,42,1535,1100,32,1
300,42,5937,148,10,1
379,54,7695,69,13,1
266,5,3870,139.3,9,3
138,6,17779,349,5,1
270,42,15246,789,8,1
877,31,6503,999,28,2
172,18,11078,199,6,1
443,37,4181,999,14,1
143,42,20390,959.2,5,1
112,50,13735,418.85,3,2
179,22,11670,149,6,1
572,38,20949,5,18,3
145,31,13618,199,6,2
299,31,15063,449,9,1
507,46,4646,299,16,1
451,29,14715,149,16,1
205,37,2808,999,8,1
26,38,8093,1258.9,1,1
175,28,2417,349,6,1
781,16,6399,999,25,1
210,35,1921,249,7,1
450,2,7072,1249,14,1
146,17,20216,549,6,1
605,5,17042,149,20,1
79,15,14417,149,2,1
692,26,19116,399,23,1
908,35,7790,799,30,1
600,27,1197,299,20,1
371,42,14829,649,12,1
657,31,12319,149,22,1
326,31,17802,399,11,1
85,56,12933,149,4,1
385,17,16515,99.34,12,1
395,21,21377,149,13,1
30,15,3320,1999,2,1
907,24,7003,299,31,1
543,58,4380,149,17,1
266,50,19867,749,9,1
846,26,5068,2190,28,1
566,50,4965,2599,19,1
271,28,6389,749,8,1
665,54,4873,999,21,1
26,54,5102,899,0,1
665,51,5946,190,23,1
1001,46,6252,299,32,1
15,6,2974,2499,0,2
934,47,1816,5999,30,1
759,10,5822,836.94,26,1
515,26,7880,399,18,1
844,5,1563,1785,27,1
603,31,2182,299,21,1
787,4,11921,549,26,1
54,26,1407,1249,2,1
744,22,1190,4390,24,1
291,58,10292,99,10,1
266,12,13450,2799,8,1
992,31,20212,299,33,1
12,28,7511,299,1,1
449,18,20949,5,15,4
28,47,17935,149,2,1
969,16,1847,1199,33,1
176,19,10343,149,7,1
200,45,10288,399,6,1
536,19,11415,149,17,1
1000,42,14398,299,33,1
26,7,18690,28,0,1
369,2,3329,1699,12,1
807,15,13443,29990,26,1
84,25,11351,249,4,1
879,28,16167,799,28,1
479,19,19046,299,15,1
972,37,4178,1590,31,1
377,3,5823,2599,13,1
542,41,14256,149,18,1
512,25,15747,399,17,3
480,7,8635,149,16,1
384,59,6673,8990,13,1
632,59,22087,79,21,1
12,24,3871,2499,0,1
30,31,8099,299,2,1
210,25,10980,149,8,1
176,15,1717,299,7,1
637,19,1441,500,21,1
878,41,4870,649.5,29,2
782,54,15257,1199,25,1
664,42,14261,99,21,1
117,24,15324,399,5,1
1025,53,10201,799,33,1
114,29,14796,349,3,1
18,18,17437,349,0,1
819,31,2859,299,26,1
112,52,15369,449,4,1
423,35,7096,799,14,1
28,27,1005,99,1,2
171,35,11453,190.69,6,1
728,44,3745,599,23,1
231,28,10910,199,7,1
694,37,3340,1499,22,1
570,28,3007,1990,19,1
375,28,6027,299,12,1
478,4,7976,1299,16,1
87,42,6144,418.7,2,1
732,52,21807,58,24,1
51,32,16310,1239,1,1
663,54,6184,699,21,2
806,2,7075,1899,27,1
998,58,10989,99,33,1
172,28,17648,249,5,1
908,58,16825,2299,30,1
880,12,10615,380,30,1
788,58,16182,1499,25,1
297,30,7893,1990,9,2
744,28,3115,299,25,1
576,52,16227,419,18,1
81,32,15312,399,3,1
171,28,12901,699,5,1
390,30,4351,399,12,1
540,28,16790,2116.5,19,4
232,43,7466,199,8,1
364,13,1855,942,11,1
141,28,19043,199,5,1
576,54,6482,349,19,1
693,42,13132,249,23,1
545,6,6376,699,19,1
902,24,17387,449,30,1
138,28,5822,1049,4,1
506,25,7049,1699,16,1
1,27,21883,149,0,1
444,6,2909,699,15,1
234,56,21373,1599,8,1
788,19,5241,1199,27,1
812,42,21361,1999,26,2
780,10,4181,866,26,1
380,25,16183,2799,12,1
179,58,14338,499,6,1
512,6,16189,249,18,1
372,57,17380,149,12,1
55,26,13180,149,1,1
54,4,2416,449,1,1
664,27,8880,499,22,1
301,53,3556,899,10,1
418,24,1471,1399,13,1
849,55,5381,3648,29,1
935,37,9356,399,31,1
440,15,21596,349,15,1
173,21,5459,299,6,1
666,55,13343,150,23,2
482,44,14392,499,15,1
1025,12,21355,499,33,1
691,31,10861,199,23,2
292,27,17529,149,9,1
79,35,5256,799,3,1
696,2,20949,5,23,2
760,5,15048,1499,24,1
664,54,13671,649,23,1
109,54,5877,7699,3,1
395,54,4355,1899,12,1
877,25,3475,799,30,1
453,58,4248,899.52,14,1
114,46,18588,149,5,1
876,16,5913,1199,28,1
242,6,10292,99,7,1
385,56,1241,299,13,1
505,43,1306,299,16,1
292,5,4809,299,10,1
605,35,4178,1590,19,1
422,51,14447,294,14,1
482,58,10627,1000,15,1
543,35,3329,2499,19,1
692,57,4907,1999,23,1
240,59,12797,199,7,1
200,31,6185,499,6,2
450,56,12609,149,15,1
388,45,20949,5,13,1
76,13,10095,68,2,1
177,53,3476,399.5,7,2
58,4,14574,349,2,1
657,37,5827,349,22,1
667,28,20219,149,23,1
849,34,3707,1499,27,1
599,28,3932,1799,19,1
452,31,12134,299,14,1
964,31,9254,1300,32,4
148,51,14551,231,6,1
56,23,19196,359,2,1
267,14,18622,399,9,1
303,21,19786,299,11,1
389,28,10180,249,13,1
540,28,16169,299,19,1
241,28,3823,399,9,1
696,16,5821,799,23,1
537,27,6953,174.3,18,1
1031,55,6940,1199,33,1
57,7,6626,449,1,1
141,18,1398,299.5,5,1
514,18,6953,174.3,18,1
635,28,22088,79,22,3
292,52,18935,149,9,1
30,12,6432,249,2,1
326,7,16998,199,10,1
908,4,8656,169,31,1
51,58,15683,149,2,1
664,31,10479,399,21,1
423,31,15376,599,15,1
451,31,16947,349,14,1
756,37,14320,99,25,1
627,28,1389,2932.333333,21,3
929,15,20610,1099,30,1
333,54,14451,249,10,1
118,25,556,199,3,1
374,24,13896,199,12,1
18,25,10561,599,1,1
566,56,3331,1198.5,18,1
383,53,6566,1249,12,1
242,24,5946,299,9,1
753,16,12028,149,24,1
266,7,6000,299,9,1
109,54,18746,149,3,1
385,57,2754,599.5,13,1
908,31,950,299,30,1
50,37,14224,299,2,1
658,6,5324,299,22,1
788,19,2703,349,26,1
870,41,21657,799,28,1
54,2,16144,249,1,1
784,25,11454,49,25,1
421,54,10376,399,15,2
6,37,15533,349,0,1
422,44,9776,349,14,1
718,58,5361,58,23,1
303,31,10300,699,9,1
118,54,20785,799,5,1
210,25,10226,299,8,1
354,42,13614,399,11,1
870,3,3556,1299,29,1
569,27,15136,199,18,1
938,31,16053,799,30,1
175,31,21427,99,6,1
325,29,15343,149,11,2
378,25,22021,549,12,1
868,19,17582,699,29,1
758,53,8570,449,26,1
361,42,99,149,11,1
293,30,18709,69,10,1
729,57,3334,599,23,1
574,56,21404,399,19,1
394,59,20949,5,12,1
968,14,3480,1499,33,1
6,0,13569,315,0,1
575,58,14228,99,20,1
149,30,10803,149,5,1
203,16,3476,799,7,1
333,54,17346,399,10,1
735,46,3552,1999,24,1
441,57,1495,599,15,1
443,54,12811,349,14,1
390,28,4886,899,12,1
53,30,4910,419,2,1
202,57,16515,149,6,1
203,42,11608,149,6,1
696,5,4225,199,22,1
301,57,14777,299,10,1
202,6,7123,849,6,1
724,46,1534,1299,23,1
512,24,2307,1299,17,1
1021,25,14831,1099,33,1
328,6,2753,599,11,1
362,45,1916,249,11,1
144,17,6499,699,6,1
819,28,11927,569,26,2
423,27,20610,799,14,1
58,46,1833,999.5,2,1
539,7,7673,299,17,1
937,57,14422,169,31,1
961,3,5823,2799,31,1
30,58,15012,249,2,2
353,27,14252,199,11,1
175,6,14445,149,5,1
868,19,12730,1490,29,1
50,56,6904,149,2,1
754,50,3464,2999,24,1
210,54,15273,599,7,1
170,7,13028,199,5,1
783,27,8073,399,25,2
818,47,3871,999,28,1
329,41,5918,1499,11,1
83,5,19360,999,2,1
394,3,4265,99,13,1
631,19,4024,299,21,1
874,58,3445,1749.5,30,1
370,47,5821,649,12,1
416,46,6466,349.5,13,1
239,37,9052,199,9,1
179,28,14596,349,5,2
362,17,14249,199,11,1
757,58,11400,199,25,1
297,16,2416,449,10,1
787,46,6615,999,26,1
535,28,21795,999,17,1
966,9,21169,1899,33,3
395,6,8765,299,14,1
695,43,19338,349,22,1
113,16,18157,299,3,1
29,53,7448,299,0,1
971,57,5380,3490,32,1
141,25,19811,349,5,1
962,25,16121,1499,32,1
814,3,5490,1399,28,1
303,46,8664,149,11,1
657,15,4351,399,21,1
13,30,9348,199,1,1
735,56,15228,849,24,1
596,53,16790,2199,20,1
1,29,22015,699,0,1
744,38,3031,3199,25,1
211,25,9383,98,8,2
291,31,4809,299,10,1
606,58,21909,149,19,1
535,42,20513,799,18,1
691,45,3462,2999,22,1
628,57,16313,1049,20,1
146,42,20052,249,4,1
817,57,1969,3999,26,2
1001,55,9245,1100,32,151
483,47,20730,399,17,1
207,45,17916,149,7,1
596,30,21750,28,20,1
756,12,6567,999,24,1
661,48,1045,199.5,21,1
691,57,16017,399,23,2
818,52,18851,149,27,1
86,6,11391,675,2,1
51,29,7814,3890,1,1
18,0,7511,173,0,1
392,35,9862,399,14,1
416,2,17856,749,13,1
331,31,16020,349,11,1
726,27,2875,849,23,1
514,21,1741,299,18,1
240,15,1408,842.58,7,1
999,5,22164,549,33,1
150,38,14160,1499,4,1
633,31,13923,149,20,1
781,15,3832,999,25,1
754,42,9792,399,26,1
909,42,20730,499,29,1
452,27,11233,349,14,1
138,25,11637,149,5,1
88,47,6953,449,3,1
21,26,6626,449,1,1
117,47,17922,199,3,1
367,29,4354,2599,12,1
754,2,8656,149,24,1
301,50,9053,449,9,1
940,25,8858,549,30,1
11,10,4128,612,0,1
241,27,6093,349,9,1
380,57,5276,399.5,13,1
333,53,7059,999,10,1
515,54,16189,249,16,1
150,51,5262,636,4,1
447,46,6704,599,15,1
352,4,1853,1499,11,2
206,54,149,249,7,1
262,28,482,3300,9,1
389,29,18004,399,13,1
510,31,14229,99,16,1
788,42,11178,399,26,1
355,31,3933,1999,11,2
210,31,20149,674.25,7,1
718,56,21976,1349,23,1
737,27,6490,499,24,1
963,57,10380,299,32,1
270,31,6091,999,10,1
665,7,20949,5,22,3
368,27,10068,99.34,12,1
445,3,12361,149,15,1
878,7,16245,1099,30,1
237,54,13115,399,9,1
475,4,3713,998,16,1
370,29,13423,8490,12,1
21,29,1824,599,0,1
604,6,6675,20990,20,2
417,51,11788,95,13,1
993,39,20949,5,32,3
444,47,4836,1709,14,1
170,28,16206,599,5,1
371,19,13997,149,12,1
446,47,7006,2999,14,2
936,28,12912,499,30,1
387,22,20949,5,12,9
75,28,4249,1599,2,1
419,59,17481,699,14,1
27,28,6845,299,1,1
576,21,11006,449,20,1
4,27,4372,1998.5,0,1
723,46,12805,149,23,1
441,54,8415,349,14,4
242,16,6626,299,8,1
391,13,14776,69,12,1
147,10,2534,184,4,1
16,12,4885,899,1,1
376,26,4372,849,12,1
209,38,9022,98,7,1
381,42,20949,5,13,6
965,6,15302,889,31,1
25,32,7082,498,1,1
116,42,13160,249,3,1
85,31,21376,399,4,5
139,31,15710,349,4,1
1,47,9641,499,0,1
77,43,13569,498.5,3,1
544,47,15104,1299,18,1
999,41,18481,199,32,1
291,51,5822,925,9,1
848,51,6497,746.61,29,2
876,57,13708,899,28,1
150,53,2341,449,6,1
372,16,10659,659,12,1
440,6,13888,349,15,2
26,54,17282,349,0,1
175,42,1767,299,6,1
635,31,18606,199,21,1
55,51,11016,256,3,1
635,31,20606,849,20,1
178,27,1729,299,7,1
879,25,7220,1299,30,1
688,59,5038,2999,22,1
109,28,10609,349,3,1
231,24,1471,1399,8,1
392,47,10687,1000,13,1
390,26,3077,799,12,1
302,6,7882,1390,11,1
505,30,6738,299,17,1
111,22,3057,899,4,1
633,55,508,95,22,1
740,50,10451,99,24,1
936,31,15493,639,32,1
240,12,6390,749,7,1
109,45,14037,149,4,1
731,24,6498,499,24,1
87,38,6919,419.3,3,1
565,26,17661,2999,19,1
113,54,8685,199,4,1
757,31,4907,1999,24,1
970,25,16156,1299,31,1
21,32,2974,2499,1,1
204,54,5795,299,6,1
663,45,16169,299,23,1
576,41,16790,2199,18,5
171,28,12900,1699,5,1
2,1,4906,1304,0,2
20,1,19751,77,1,1
117,25,21370,999,3,1
875,48,18040,299,29,2
483,54,22071,399,15,1
2,46,1467,899,0,2
504,26,18612,199,17,1
816,16,11576,99,27,1
148,57,9565,99,5,1
119,44,6738,698.85,4,2
728,31,19092,199,23,1
574,27,7893,1790,19,1
332,26,16902,149,10,1
86,57,11714,199,2,1
971,28,1486,719.48,31,2
805,31,12090,399,27,1
733,42,17270,549,24,1
270,25,1270,299,8,1
661,37,2285,3199,22,1
731,31,6503,1799,24,2
264,6,17100,249,9,1
235,28,5811,199,7,1
272,31,9018,149,9,1
15,26,6490,699,1,1
203,25,19771,399,7,2
89,7,15024,199,3,1
202,56,10985,399,6,1
873,7,13719,229,28,1
56,14,30,399,1,1
118,47,1598,1599,4,1
940,14,9356,399,31,1
667,31,8958,499,23,1
53,53,1916,249,1,1
571,19,7834,799,18,1
24,44,4374,599,2,1
1000,45,10202,1199,33,1
507,17,7206,199,16,1
805,27,20347,1849,27,1
876,22,10453,449,29,1
269,31,8092,149,8,1
362,4,1015,449,11,1
604,42,5815,1499,20,1
753,25,17662,1999,24,1
607,28,2270,1999,21,1
88,12,11304,174,3,1
540,26,14266,199,17,1
662,15,4178,1590,22,1
53,37,651,149,1,1
718,28,4551,299,23,1
172,58,11921,549,5,1
1033,58,4872,1499,33,1
692,54,10180,249,22,1
658,2,2294,2899,22,1
576,28,16287,199,20,2
453,30,16603,399,16,1
378,28,1439,1000,13,2
372,18,11811,1819,12,1
513,52,16059,449,16,1
574,37,21414,299,20,1
727,52,15231,999,23,1
180,35,6574,549,5,1
144,51,1476,682,4,1
725,26,10659,999,23,1
968,25,12360,299,33,1
729,19,2956,599,23,1
